date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sot,pkatt,season,team,url
2020-11-07,12:30,Premier League,Matchweek 8,Sat,Away,W,3,1,Everton,1.5,0.4,45.0,,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,,5.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-11-21,20:00,Premier League,Matchweek 9,Sat,Home,W,1,0,West Brom,2.4,0.6,63.0,,Harry Maguire,4-2-3-1,David Coote,Match Report,,6.0,1.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-11-29,14:00,Premier League,Matchweek 10,Sun,Away,W,3,2,Southampton,2.1,0.5,50.0,,Harry Maguire,4-3-1-2,Jonathan Moss,Match Report,,6.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-12-05,17:30,Premier League,Matchweek 11,Sat,Away,W,3,1,West Ham,1.7,2.0,60.0,2000.0,Harry Maguire,4-2-3-1,Andre Marriner,Match Report,,6.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-12-12,17:30,Premier League,Matchweek 12,Sat,Home,D,0,0,Manchester City,0.6,1.3,46.0,,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,,2.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-12-17,20:00,Premier League,Matchweek 13,Thu,Away,W,3,2,Sheffield Utd,1.9,1.5,60.0,,Harry Maguire,4-2-3-1,Michael Oliver,Match Report,,8.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-12-20,16:30,Premier League,Matchweek 14,Sun,Home,W,6,2,Leeds United,3.6,1.8,41.0,,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,,13.0,1.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-12-26,12:30,Premier League,Matchweek 15,Sat,Away,D,2,2,Leicester City,1.7,0.9,46.0,,Harry Maguire,4-2-3-1,Mike Dean,Match Report,,4.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-12-29,20:00,Premier League,Matchweek 16,Tue,Home,W,1,0,Wolves,1.5,0.5,58.0,,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,,3.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-01-01,20:00,Premier League,Matchweek 17,Fri,Home,W,2,1,Aston Villa,2.1,1.4,48.0,,Harry Maguire,4-2-3-1,Michael Oliver,Match Report,,8.0,1.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-01-12,20:15,Premier League,Matchweek 1,Tue,Away,W,1,0,Burnley,1.2,0.9,62.0,,Harry Maguire,4-2-3-1,Kevin Friend,Match Report,,7.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-01-17,16:30,Premier League,Matchweek 19,Sun,Away,D,0,0,Liverpool,1.1,1.2,35.0,,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,,4.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-01-20,20:15,Premier League,Matchweek 18,Wed,Away,W,2,1,Fulham,1.7,0.9,62.0,,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,,5.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-01-27,20:15,Premier League,Matchweek 20,Wed,Home,L,1,2,Sheffield Utd,1.1,1.0,75.0,,Harry Maguire,4-2-3-1,Peter Bankes,Match Report,,4.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-01-30,17:30,Premier League,Matchweek 21,Sat,Away,D,0,0,Arsenal,1.6,0.9,57.0,,Harry Maguire,4-2-3-1,Michael Oliver,Match Report,,3.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-02-02,20:15,Premier League,Matchweek 22,Tue,Home,W,9,0,Southampton,4.7,0.5,74.0,,Harry Maguire,4-2-3-1,Mike Dean,Match Report,,13.0,1.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-02-06,20:00,Premier League,Matchweek 23,Sat,Home,D,3,3,Everton,1.8,1.5,61.0,,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,,5.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-02-14,14:00,Premier League,Matchweek 24,Sun,Away,D,1,1,West Brom,0.5,1.0,73.0,,Harry Maguire,4-2-3-1,Craig Pawson,Match Report,,6.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-02-21,19:00,Premier League,Matchweek 25,Sun,Home,W,3,1,Newcastle Utd,1.7,0.4,71.0,,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,,6.0,1.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-02-28,16:30,Premier League,Matchweek 26,Sun,Away,D,0,0,Chelsea,0.4,1.1,43.0,,Harry Maguire,4-2-3-1,Stuart Attwell,Match Report,,4.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-03-03,20:15,Premier League,Matchweek 29,Wed,Away,D,0,0,Crystal Palace,0.9,0.9,63.0,,Harry Maguire,4-2-3-1,Andre Marriner,Match Report,,1.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-03-07,16:30,Premier League,Matchweek 27,Sun,Away,W,2,0,Manchester City,1.7,1.3,34.0,,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,,5.0,1.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-03-14,19:15,Premier League,Matchweek 28,Sun,Home,W,1,0,West Ham,1.5,0.6,61.0,,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,,4.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-04-04,19:30,Premier League,Matchweek 30,Sun,Home,W,2,1,Brighton,1.5,1.2,57.0,,Harry Maguire,4-2-3-1,Mike Dean,Match Report,,7.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-04-11,16:30,Premier League,Matchweek 31,Sun,Away,W,3,1,Tottenham,2.1,0.9,53.0,,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,,7.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-04-18,16:00,Premier League,Matchweek 32,Sun,Home,W,3,1,Burnley,2.5,0.9,69.0,,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,,8.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-04-25,14:00,Premier League,Matchweek 33,Sun,Away,D,0,0,Leeds United,1.2,0.3,56.0,,Harry Maguire,4-2-3-1,Craig Pawson,Match Report,,4.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-05-09,14:05,Premier League,Matchweek 35,Sun,Away,W,3,1,Aston Villa,1.7,0.5,59.0,,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,,6.0,1.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-05-11,18:00,Premier League,Matchweek 36,Tue,Home,L,1,2,Leicester City,0.2,0.9,53.0,,Nemanja Matić,4-2-3-1,Craig Pawson,Match Report,,1.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-05-13,20:15,Premier League,Matchweek 34,Thu,Home,L,2,4,Liverpool,1.9,2.7,53.0,,Bruno Fernandes,4-2-3-1,Anthony Taylor,Match Report,,2.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-05-18,18:00,Premier League,Matchweek 37,Tue,Home,D,1,1,Fulham,0.9,0.9,57.0,10000.0,Bruno Fernandes,4-2-3-1,Lee Mason,Match Report,,6.0,0.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2021-05-23,16:00,Premier League,Matchweek 38,Sun,Away,W,2,1,Wolves,2.0,0.9,43.0,4500.0,Nemanja Matić,4-2-3-1,Mike Dean,Match Report,,3.0,1.0,2020-2021,Manchester United,https://fbref.com/en/squads/19538871/2020-2021/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-08-11,16:30,Premier League,Matchweek 1,Sun,Home,W,4,0,Chelsea,2.2,1.0,46.0,73620.0,David de Gea,4-2-3-1,Anthony Taylor,Match Report,,4.0,1.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-08-19,20:00,Premier League,Matchweek 2,Mon,Away,D,1,1,Wolves,1.2,0.3,65.0,31314.0,David de Gea,4-2-3-1,Jonathan Moss,Match Report,,1.0,1.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-08-24,15:00,Premier League,Matchweek 3,Sat,Home,L,1,2,Crystal Palace,2.5,1.1,71.0,73454.0,David de Gea,4-2-3-1,Paul Tierney,Match Report,,3.0,1.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-08-31,12:30,Premier League,Matchweek 4,Sat,Away,D,1,1,Southampton,1.5,0.9,59.0,30499.0,Ashley Young,4-2-3-1,Mike Dean,Match Report,,8.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-09-14,15:00,Premier League,Matchweek 5,Sat,Home,W,1,0,Leicester City,1.2,0.6,42.0,73689.0,Ashley Young,4-2-3-1,Martin Atkinson,Match Report,,4.0,1.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-09-22,14:00,Premier League,Matchweek 6,Sun,Away,L,0,2,West Ham,0.9,0.4,53.0,59936.0,Ashley Young,4-2-3-1,Anthony Taylor,Match Report,,3.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-09-30,20:00,Premier League,Matchweek 7,Mon,Home,D,1,1,Arsenal,0.9,1.9,55.0,73201.0,Ashley Young,4-2-3-1,Kevin Friend,Match Report,,4.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-10-06,16:30,Premier League,Matchweek 8,Sun,Away,L,0,1,Newcastle Utd,0.9,0.8,68.0,51198.0,Ashley Young,4-2-3-1,Mike Dean,Match Report,,3.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-10-20,16:30,Premier League,Matchweek 9,Sun,Home,D,1,1,Liverpool,0.7,1.2,34.0,73737.0,Ashley Young,3-4-1-2,Martin Atkinson,Match Report,,2.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-10-27,16:30,Premier League,Matchweek 10,Sun,Away,W,3,1,Norwich City,4.2,1.0,54.0,27108.0,Ashley Young,4-2-3-1,Stuart Attwell,Match Report,,9.0,2.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-11-02,12:30,Premier League,Matchweek 11,Sat,Away,L,0,1,Bournemouth,0.8,1.9,57.0,10669.0,Ashley Young,4-2-3-1,Chris Kavanagh,Match Report,,4.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-11-10,14:00,Premier League,Matchweek 12,Sun,Home,W,3,1,Brighton,3.6,0.8,42.0,73556.0,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,,11.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-11-24,16:30,Premier League,Matchweek 13,Sun,Away,D,3,3,Sheffield Utd,1.3,1.3,59.0,32024.0,Harry Maguire,3-4-3,Andre Marriner,Match Report,,5.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-12-01,16:30,Premier League,Matchweek 14,Sun,Home,D,2,2,Aston Villa,1.7,1.2,62.0,73381.0,Harry Maguire,4-2-3-1,Craig Pawson,Match Report,,6.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-12-04,19:30,Premier League,Matchweek 15,Wed,Home,W,2,1,Tottenham,1.4,0.9,47.0,73252.0,Ashley Young,4-2-3-1,Paul Tierney,Match Report,,6.0,1.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-12-07,17:30,Premier League,Matchweek 16,Sat,Away,W,2,1,Manchester City,1.4,2.2,28.0,54403.0,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,,6.0,1.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-12-15,14:00,Premier League,Matchweek 17,Sun,Home,D,1,1,Everton,1.4,0.3,66.0,63328.0,Harry Maguire,4-2-3-1,Michael Oliver,Match Report,,8.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-12-22,14:00,Premier League,Matchweek 18,Sun,Away,L,0,2,Watford,1.8,1.5,63.0,21488.0,Harry Maguire,4-2-3-1,Lee Mason,Match Report,,8.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-12-26,17:30,Premier League,Matchweek 19,Thu,Home,W,4,1,Newcastle Utd,1.9,0.8,72.0,73206.0,Harry Maguire,4-2-3-1,Kevin Friend,Match Report,,10.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-12-28,19:45,Premier League,Matchweek 20,Sat,Away,W,2,0,Burnley,2.2,0.5,61.0,21924.0,Ashley Young,4-2-3-1,Mike Dean,Match Report,,4.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-01-01,20:00,Premier League,Matchweek 21,Wed,Away,L,0,2,Arsenal,0.7,1.5,51.0,60328.0,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,,4.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-01-11,15:00,Premier League,Matchweek 22,Sat,Home,W,4,0,Norwich City,2.9,0.3,60.0,73271.0,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,,5.0,1.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-01-19,16:30,Premier League,Matchweek 23,Sun,Away,L,0,2,Liverpool,1.3,1.9,47.0,52916.0,Harry Maguire,3-4-1-2,Craig Pawson,Match Report,,4.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-01-22,20:15,Premier League,Matchweek 24,Wed,Home,L,0,2,Burnley,1.4,0.6,72.0,73198.0,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,,7.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-02-01,17:30,Premier League,Matchweek 25,Sat,Home,D,0,0,Wolves,1.0,1.3,64.0,73363.0,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,,5.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-02-17,20:00,Premier League,Matchweek 26,Mon,Away,W,2,0,Chelsea,0.6,0.9,39.0,40504.0,Harry Maguire,3-4-1-2,Anthony Taylor,Match Report,,3.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-02-23,14:00,Premier League,Matchweek 27,Sun,Home,W,3,0,Watford,2.4,0.3,57.0,73347.0,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,,7.0,1.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-03-01,14:00,Premier League,Matchweek 28,Sun,Away,D,1,1,Everton,1.1,2.1,56.0,39374.0,Harry Maguire,4-1-2-1-2◆,Chris Kavanagh,Match Report,,5.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-03-08,16:30,Premier League,Matchweek 29,Sun,Home,W,2,0,Manchester City,1.6,0.6,28.0,73288.0,Harry Maguire,3-4-1-2,Mike Dean,Match Report,,6.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-06-19,20:15,Premier League,Matchweek 30,Fri,Away,D,1,1,Tottenham,1.7,0.4,61.0,,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,,5.0,1.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-06-24,18:00,Premier League,Matchweek 31,Wed,Home,W,3,0,Sheffield Utd,2.4,0.1,68.0,,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,,6.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-06-30,20:15,Premier League,Matchweek 32,Tue,Away,W,3,0,Brighton,1.0,0.4,62.0,,Harry Maguire,4-2-3-1,Andre Marriner,Match Report,,6.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-07-04,15:00,Premier League,Matchweek 33,Sat,Home,W,5,2,Bournemouth,2.5,1.8,68.0,,Harry Maguire,4-2-3-1,Mike Dean,Match Report,,9.0,1.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-07-09,20:15,Premier League,Matchweek 34,Thu,Away,W,3,0,Aston Villa,2.3,0.5,66.0,,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,,5.0,1.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-07-13,20:00,Premier League,Matchweek 35,Mon,Home,D,2,2,Southampton,1.5,1.6,48.0,,Harry Maguire,4-2-3-1,Chris Kavanagh,Match Report,,4.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-07-16,20:15,Premier League,Matchweek 36,Thu,Away,W,2,0,Crystal Palace,2.2,0.6,59.0,,Harry Maguire,4-2-3-1,Graham Scott,Match Report,,5.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-07-22,18:00,Premier League,Matchweek 37,Wed,Home,D,1,1,West Ham,0.6,1.5,57.0,,Harry Maguire,4-2-3-1,Paul Tierney,Match Report,,4.0,0.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2020-07-26,16:00,Premier League,Matchweek 38,Sun,Away,W,2,0,Leicester City,1.3,0.8,54.0,,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,,2.0,1.0,2019-2020,Manchester United,https://fbref.com/en/squads/19538871/2019-2020/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-08-10,20:00,Premier League,Matchweek 1,Fri,Home,W,2,1,Leicester City,1.5,1.8,47.0,74439.0,Paul Pogba,4-3-3,Andre Marriner,Match Report,,5.0,1.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-08-19,16:00,Premier League,Matchweek 2,Sun,Away,L,2,3,Brighton,1.4,1.7,66.0,30592.0,Paul Pogba,4-3-3,Kevin Friend,Match Report,,2.0,1.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-08-27,20:00,Premier League,Matchweek 3,Mon,Home,L,0,3,Tottenham,1.5,1.2,57.0,74400.0,Antonio Valencia,3-5-1-1,Craig Pawson,Match Report,,5.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-09-02,16:00,Premier League,Matchweek 4,Sun,Away,W,2,0,Burnley,2.5,0.8,53.0,21525.0,Antonio Valencia,4-3-3,Jonathan Moss,Match Report,,8.0,1.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-09-15,17:30,Premier League,Matchweek 5,Sat,Away,W,2,1,Watford,1.9,1.3,57.0,20537.0,Antonio Valencia,4-3-3,Mike Dean,Match Report,,6.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-09-22,15:00,Premier League,Matchweek 6,Sat,Home,D,1,1,Wolves,0.6,1.0,64.0,74489.0,Antonio Valencia,4-3-3,Kevin Friend,Match Report,,6.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-09-29,12:30,Premier League,Matchweek 7,Sat,Away,L,1,3,West Ham,0.7,1.4,52.0,56938.0,Ashley Young,5-3-2,Michael Oliver,Match Report,,4.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-10-06,17:30,Premier League,Matchweek 8,Sat,Home,W,3,2,Newcastle Utd,1.9,1.6,72.0,74519.0,Ashley Young,4-3-3,Anthony Taylor,Match Report,,10.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-10-20,12:30,Premier League,Matchweek 9,Sat,Away,D,2,2,Chelsea,0.8,1.8,38.0,40721.0,Ashley Young,4-2-3-1,Mike Dean,Match Report,,4.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-10-28,16:00,Premier League,Matchweek 10,Sun,Home,W,2,1,Everton,2.3,1.8,54.0,74525.0,Ashley Young,4-3-3,Jonathan Moss,Match Report,,9.0,1.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-11-03,12:30,Premier League,Matchweek 11,Sat,Away,W,2,1,Bournemouth,3.0,1.6,51.0,10792.0,Ashley Young,4-3-3,Paul Tierney,Match Report,,6.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-11-11,16:30,Premier League,Matchweek 12,Sun,Away,L,1,3,Manchester City,1.1,1.9,35.0,54316.0,Ashley Young,4-3-3,Anthony Taylor,Match Report,,0.0,1.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-11-24,15:00,Premier League,Matchweek 13,Sat,Home,D,0,0,Crystal Palace,0.9,1.2,59.0,74516.0,Ashley Young,4-3-3,Lee Mason,Match Report,,5.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
