result,venue,season,win_percent_before_team2,win_percent_diff,draw_percent_before_team2,lose_percent_before_team2,head2head_win_percent,head2head_draw_percent,head2head_lost_percent,is_opponent_big6,ELO_before_match_team2,ELO_before_diff,average_score_before_match_team1,average_score_before_match_team2,average_score_before_match_diff
D,Home,2014-2015,0.6666666666666666,-0.3333333333333333,0.0,0.3333333333333333,0.2,0.4,0.4,1,1533.4973905084855,5.3112539467190345,1.6666666666666667,2.0,-0.33333333333333326
W,Away,2014-2015,0.75,-0.5,0.25,0.0,0.6,0.2,0.2,0,1591.627245739833,-53.200746959435264,1.5,2.5,-1.0
D,Home,2014-2015,0.4,0.0,0.2,0.4,0.5,0.1,0.4,1,1479.266961568154,96.26223169356126,1.8,1.4,0.40000000000000013
L,Away,2014-2015,0.8,-0.6000000000000001,0.2,0.0,0.2,0.1,0.7,1,1694.799379726379,-126.02484841164937,1.4,2.6,-1.2000000000000002
D,Home,2014-2015,0.2,0.0,0.4,0.4,0.8333333333333334,0.0,0.1666666666666666,0,1507.831426717355,10.40753254748006,1.2,1.0,0.19999999999999996
W,Away,2014-2015,0.2,0.0,0.6,0.2,0.6,0.3,0.1,0,1452.8307970517517,64.65950396257881,1.2,1.2,0.0
W,Home,2014-2015,0.0,0.4,0.4,0.6,0.5,0.5,0.0,0,1326.7241699812537,235.16559779952013,1.6,0.4,1.2000000000000002
L,Away,2014-2015,0.2,0.2,0.6,0.2,0.5,0.1666666666666666,0.3333333333333333,0,1523.8589746466266,55.99126508059703,1.6,1.2,0.40000000000000013
L,Home,2014-2015,0.4,0.0,0.4,0.2,0.2,0.2,0.6,1,1543.2989021945514,10.294306954519243,1.4,1.6,-0.20000000000000018
W,Away,2014-2015,0.2,0.2,0.4,0.4,0.7,0.2,0.1,0,1385.997667024573,135.4198943228405,1.4,1.0,0.3999999999999999
W,Home,2014-2015,0.6,0.0,0.2,0.2,0.5,0.4,0.1,0,1671.4087839246895,-107.1424179956175,1.8,2.0,-0.19999999999999996
L,Away,2014-2015,0.2,0.39999999999999997,0.2,0.6,0.6,0.2,0.2,0,1351.9073081096196,252.95165826857897,1.8,0.8,1.0
W,Home,2014-2015,0.6,-0.19999999999999996,0.2,0.2,0.7,0.2,0.1,0,1555.8621730021275,37.18032442252024,1.2,2.0,-0.8
D,Away,2014-2015,0.4,0.19999999999999996,0.2,0.4,0.3,0.4,0.3,1,1507.824902186371,124.30354181171401,1.8,1.4,0.40000000000000013
W,Home,2014-2015,0.6,0.0,0.0,0.4,0.75,0.0,0.25,0,1276.9284181317385,363.7813288512323,2.0,1.8,0.19999999999999996
W,Away,2014-2015,0.6,0.0,0.2,0.2,0.8,0.2,0.0,0,1621.7221302802243,25.842129998939072,2.0,2.0,0.0
L,Away,2014-2015,0.4,0.19999999999999996,0.2,0.4,0.6,0.4,0.0,0,1718.7644061296355,-37.630059356987886,2.0,1.4,0.6000000000000001
W,Home,2014-2015,0.4,0.19999999999999996,0.4,0.2,0.5,0.2,0.3,0,1473.7549478879762,165.8336555847991,2.0,1.6,0.3999999999999999
W,Away,2014-2015,0.6,0.0,0.4,0.0,0.2,0.5,0.3,1,1967.1970292057715,-303.2871353696298,2.0,2.2,-0.20000000000000018
W,Home,2014-2015,0.0,0.8,0.4,0.6,0.6,0.2,0.2,0,1342.4109638012578,332.64167974275506,2.4,0.4,2.0
L,Away,2014-2015,0.6,0.20000000000000007,0.2,0.2,0.4,0.2,0.4,1,1671.6431124595222,16.253345343649926,2.4,2.0,0.3999999999999999
W,Home,2014-2015,0.2,0.39999999999999997,0.2,0.6,0.5714285714285714,0.4285714285714285,0.0,0,1133.795951342954,524.311343720191,1.8,0.8,1.0
W,Away,2014-2015,0.6,0.20000000000000007,0.2,0.2,0.8,0.2,0.0,0,1393.649452087037,267.37105194528954,2.4,2.0,0.3999999999999999
W,Home,2014-2015,0.2,0.6000000000000001,0.6,0.2,0.4,0.5,0.1,0,1348.9663228974446,363.51265149752203,2.4,1.2,1.2
W,Away,2014-2015,0.2,0.6000000000000001,0.0,0.8,0.8,0.0,0.2,0,1122.5479197623094,598.1678038970886,2.4,0.6,1.7999999999999998
W,Home,2014-2015,0.0,0.8,0.6,0.4,0.8,0.2,0.0,0,1482.8884481794496,298.391751939826,2.4,0.6,1.7999999999999998
W,Away,2014-2015,0.2,0.8,0.2,0.6,0.7,0.2,0.1,0,1320.7148205241117,473.8802639348246,3.0,0.8,2.2
W,Home,2014-2015,0.8,0.19999999999999996,0.0,0.2,0.3,0.4,0.3,1,1860.9226090280104,-7.661803914554412,3.0,2.4,0.6000000000000001
W,Away,2014-2015,0.2,0.8,0.2,0.6,0.6666666666666666,0.3333333333333333,0.0,0,1073.1914975878565,824.783945599788,3.0,0.8,2.2
D,Home,2014-2015,0.8,0.19999999999999996,0.2,0.0,0.1,0.1,0.8,1,2269.352687827149,-309.4144877666272,3.0,2.6,0.3999999999999999
W,Away,2014-2015,0.4,0.4,0.0,0.6,0.7142857142857143,0.1428571428571428,0.1428571428571428,0,1113.2042310651511,864.5258044002737,2.6,1.2,1.4000000000000001
L,Home,2014-2015,0.6,0.20000000000000007,0.2,0.2,0.4285714285714285,0.1428571428571428,0.4285714285714285,0,1633.476488245302,418.7397857482399,2.6,2.0,0.6000000000000001
D,Away,2014-2015,0.4,0.19999999999999996,0.0,0.6,0.2,0.2,0.6,1,1899.7464046604173,95.11852815525504,2.0,1.2,0.8
D,Home,2014-2015,0.4,0.0,0.4,0.2,0.7,0.3,0.0,0,1227.0982342531547,774.4450044629252,1.6,1.6,0.0
W,Home,2014-2015,0.6,-0.39999999999999997,0.4,0.0,0.7,0.2,0.1,0,1391.9717092220071,585.1441345919129,1.2,2.2,-1.0000000000000002
L,Home,2015-2016,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0,1500.0,0.0,0.0,0.0,0.0
W,Away,2015-2016,1.0,-1.0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.0,0,1537.5,-75.0,0.0,3.0,-3.0
D,Home,2015-2016,1.0,-0.5,0.0,0.0,0.4,0.3,0.3,1,1556.9383177524696,-69.83130673905885,1.5,3.0,-1.5
W,Away,2015-2016,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.7,0.2,0.1,0,1455.4967500098558,36.568440956963514,1.3333333333333333,0.6666666666666666,0.6666666666666666
W,Home,2015-2016,0.0,0.5,0.5,0.5,0.5,0.2,0.3,0,1431.2456460576468,95.34659127083455,1.75,0.5,1.25
L,Away,2015-2016,0.2,0.39999999999999997,0.2,0.6,0.1,0.2,0.7,1,1411.147668527395,142.90425483753893,2.0,0.8,1.2
W,Away,2015-2016,0.4,0.19999999999999996,0.6,0.0,0.625,0.375,0.0,0,1604.731333512873,-73.569946396354,2.0,1.8,0.19999999999999996
W,Home,2015-2016,0.6,0.0,0.2,0.2,0.2,0.2,0.6,1,1614.740512265604,-48.9572213826882,2.0,2.0,0.0
W,Away,2015-2016,0.4,0.4,0.2,0.4,1.0,0.0,0.0,0,1498.012375074334,117.64525672603759,2.4,1.4,1.0
W,Home,2015-2016,0.4,0.4,0.4,0.2,0.5,0.4,0.1,0,1531.0240087307382,142.65645400076914,2.4,1.6,0.7999999999999998
W,Away,2015-2016,0.2,0.6000000000000001,0.4,0.4,0.375,0.125,0.5,0,1543.5196243725122,149.25519599972927,2.4,1.0,1.4
D,Home,2015-2016,0.6,0.4,0.4,0.0,0.4,0.2,0.4,1,1668.7369132985662,85.50575729504726,3.0,2.2,0.7999999999999998
L,Away,2015-2016,0.4,0.4,0.0,0.6,0.7,0.2,0.1,0,1391.8585081323797,356.3528084833101,2.6,1.2,1.4000000000000001
D,Away,2015-2016,0.2,0.39999999999999997,0.0,0.8,0.75,0.125,0.125,0,1381.1951288969262,359.8963193800121,2.0,0.6,1.4
W,Home,2015-2016,0.6,-0.19999999999999996,0.0,0.4,0.6,0.4,0.0,0,1317.469215869319,443.0284795650241,1.6,1.8,-0.19999999999999996
W,Away,2015-2016,0.0,0.4,0.4,0.6,0.7,0.1,0.2,0,1119.1096988778886,646.81858778319,1.6,0.4,1.2000000000000002
W,Home,2015-2016,0.4,0.0,0.2,0.4,0.3,0.4,0.3,1,1654.106661430962,185.05294074447397,1.6,1.4,0.20000000000000018
L,Away,2015-2016,0.0,0.6,0.2,0.8,0.5,0.4,0.1,0,1489.1139277861114,366.06488587800163,2.0,0.2,1.8
W,Home,2015-2016,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0,1378.4454316473164,466.57132925997666,2.0,2.2,-0.20000000000000018
W,Home,2015-2016,0.4,0.4,0.2,0.4,0.8,0.2,0.0,0,1294.6606165284788,555.1423785528837,2.4,1.4,1.0
D,Away,2015-2016,0.4,0.4,0.2,0.4,0.3,0.4,0.3,1,1549.9853002421855,302.2757890411144,2.4,1.4,1.0
D,Away,2015-2016,0.6,0.0,0.0,0.4,0.5,0.2,0.3,0,1598.1769117037866,271.6187805334341,2.0,1.8,0.19999999999999996
L,Home,2015-2016,0.2,0.2,0.8,0.0,0.1,0.2,0.7,1,1348.3707381167285,537.7681581914683,1.6,1.4,0.20000000000000018
D,Home,2015-2016,0.6,-0.19999999999999996,0.0,0.4,0.4,0.4,0.2,0,1633.8084847487487,192.535871657288,1.6,1.8,-0.19999999999999996
W,Away,2015-2016,0.4,-0.2,0.4,0.2,1.0,0.0,0.0,0,1361.580808730084,452.1727069693127,1.2,1.6,-0.40000000000000013
W,Home,2015-2016,0.8,-0.6000000000000001,0.2,0.0,0.6666666666666666,0.3333333333333333,0.0,0,1983.858049311773,-100.2758608452582,1.2,2.6,-1.4000000000000001
L,Away,2015-2016,0.4,0.0,0.2,0.4,0.2,0.2,0.6,1,1664.92566955872,258.6834414498967,1.6,1.4,0.20000000000000018
L,Home,2015-2016,0.2,0.2,0.4,0.4,0.4444444444444444,0.1111111111111111,0.4444444444444444,0,1311.3937122533805,600.7118604987695,1.4,1.0,0.3999999999999999
D,Away,2015-2016,0.8,-0.4,0.0,0.2,0.4,0.3,0.3,1,1920.3966759103096,-68.8828592342968,1.4,2.4,-1.0
W,Away,2015-2016,0.6,-0.19999999999999996,0.0,0.4,0.5,0.4,0.1,0,1595.7629058396285,250.85832814124592,1.4,1.8,-0.40000000000000013
W,Home,2015-2016,0.2,0.2,0.2,0.6,1.0,0.0,0.0,0,1460.450116838308,446.85227133573494,1.4,0.8,0.5999999999999999
D,Away,2015-2016,0.6,-0.19999999999999996,0.4,0.0,0.9,0.0,0.1,0,1766.3139926041429,147.63933215085103,1.4,2.2,-0.8000000000000003
D,Home,2015-2016,0.2,0.2,0.4,0.4,0.8571428571428571,0.1428571428571428,0.0,0,1354.9616054492244,569.0188210492877,1.6,1.0,0.6000000000000001
W,Home,2015-2016,0.2,0.2,0.2,0.6,0.7,0.2,0.1,0,1330.7889929940352,570.0124366686448,1.8,0.8,1.0
D,Away,2015-2016,0.2,0.39999999999999997,0.6,0.2,0.7,0.3,0.0,0,1117.980760014128,785.5371598348679,2.2,1.2,1.0000000000000002
W,Home,2015-2016,0.4,0.0,0.2,0.4,0.6666666666666666,0.2222222222222222,0.1111111111111111,0,1095.4337568823564,832.5465959973965,1.8,1.4,0.40000000000000013
D,Away,2015-2016,0.6,-0.19999999999999996,0.2,0.2,0.3,0.4,0.3,1,1801.5460015532449,126.94830907504706,1.8,2.0,-0.19999999999999996
W,Home,2015-2016,0.0,0.4,0.2,0.8,0.7,0.1,0.2,0,751.8991257985116,1185.3439310941253,1.8,0.2,1.6
L,Home,2016-2017,0.0,0.0,0.0,0.0,0.3,0.4,0.3,1,1500.0,0.0,0.0,0.0,0.0
D,Away,2016-2017,0.0,0.0,0.0,1.0,0.7,0.3,0.0,0,1468.75,0.0,0.0,0.0,0.0
W,Away,2016-2017,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0,1471.553217498415,-2.8032174984150515,0.5,0.5,0.0
W,Home,2016-2017,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3,0.5,0.2,0,1457.1622506654053,48.78519432988037,1.3333333333333333,0.6666666666666666,0.6666666666666666
W,Away,2016-2017,0.5,0.0,0.25,0.25,0.75,0.125,0.125,0,1543.0188231914274,-10.18073664988242,1.75,1.75,0.0
W,Home,2016-2017,0.6,0.0,0.2,0.2,0.1,0.2,0.7,1,1574.5303892009365,0.7760790791191994,2.0,2.0,0.0
W,Away,2016-2017,0.4,0.4,0.2,0.4,0.75,0.25,0.0,0,1472.535773343999,146.4229691858593,2.6,1.4,1.2000000000000002
W,Home,2016-2017,0.0,1.0,0.2,0.8,0.4,0.1,0.5,0,1414.180286162911,248.47039927179208,3.0,0.2,2.8
D,Home,2016-2017,0.0,1.0,0.2,0.8,0.4,0.4,0.2,0,1408.7772850328447,265.9390438253704,3.0,0.2,2.8
W,Away,2016-2017,0.0,0.8,0.2,0.8,0.7,0.3,0.0,0,1284.498192666173,374.11147089319047,2.6,0.2,2.4
D,Home,2016-2017,0.4,0.4,0.6,0.0,0.4,0.3,0.3,1,1701.749986152421,35.25975263307191,2.6,1.8,0.8
D,Away,2016-2017,0.2,0.39999999999999997,0.6,0.2,0.2,0.2,0.6,1,1561.262096539407,173.21917367158812,2.2,1.2,1.0000000000000002
W,Home,2016-2017,0.4,0.0,0.2,0.4,1.0,0.0,0.0,0,1461.0638843588008,284.94207949064935,1.8,1.4,0.40000000000000013
W,Away,2016-2017,0.2,0.2,0.4,0.4,0.8,0.1,0.1,0,1264.721268442083,493.46693766353405,1.8,1.0,0.8
W,Home,2016-2017,0.6,0.0,0.2,0.2,0.5,0.3,0.2,0,1480.703697722886,366.062508272797,2.2,2.0,0.20000000000000018
L,Away,2016-2017,0.0,0.6,0.4,0.6,0.5,0.4,0.1,0,1490.0110891703675,364.8848582376045,2.2,0.4,1.8000000000000003
L,Away,2016-2017,0.6,0.0,0.0,0.4,0.3,0.4,0.3,1,1803.538398301882,44.54170714639895,2.0,1.8,0.19999999999999996
W,Home,2016-2017,0.4,0.19999999999999996,0.2,0.4,0.8,0.1,0.1,0,1531.1093502996398,289.70524174093293,1.8,1.4,0.40000000000000013
W,Home,2016-2017,0.2,0.39999999999999997,0.4,0.4,0.75,0.25,0.0,0,1430.388713449286,400.34675882692295,1.8,1.0,0.8
D,Away,2016-2017,0.4,0.19999999999999996,0.0,0.6,1.0,0.0,0.0,0,1414.332774183612,423.20851746281846,1.8,1.2,0.6000000000000001
W,Away,2016-2017,0.2,0.2,0.0,0.8,0.4,0.1,0.5,0,1143.108941820921,715.4096112862967,1.4,0.6,0.7999999999999999
W,Home,2016-2017,0.6,0.0,0.0,0.4,0.8,0.2,0.0,0,1401.465837581523,549.301521847053,2.0,1.8,0.19999999999999996
L,Home,2016-2017,0.0,0.8,0.6,0.4,1.0,0.0,0.0,0,1326.2978870585516,627.0082051914303,2.6,0.6,2.0
L,Away,2016-2017,0.6,0.0,0.2,0.2,0.2,0.2,0.6,1,2059.591883937711,-167.13854102285654,2.0,2.0,0.0
W,Home,2016-2017,0.4,0.0,0.2,0.4,0.7777777777777778,0.1111111111111111,0.1111111111111111,0,1148.6610820141814,689.5262043783976,1.4,1.4,0.0
L,Away,2016-2017,0.2,0.39999999999999997,0.2,0.6,0.3,0.3,0.4,1,1934.11758001007,-94.53995901161352,1.8,0.8,1.0
L,Away,2016-2017,0.4,0.0,0.2,0.4,0.8,0.1,0.1,0,1357.327236502149,434.79094229336556,1.2,1.4,-0.19999999999999996
D,Home,2016-2017,0.6,-0.39999999999999997,0.4,0.0,0.2,0.4,0.4,1,2086.7465391120404,-300.3027160466738,0.6,2.2,-1.6
W,Home,2016-2017,0.0,0.2,0.2,0.8,0.8,0.1,0.1,0,1389.6496598817644,414.2563470983189,0.8,0.2,0.6000000000000001
L,Away,2016-2017,0.8,-0.4,0.0,0.2,0.7777777777777778,0.2222222222222222,0.0,0,1206.1322902912818,605.1543968539461,1.4,2.4,-1.0
W,Away,2016-2017,0.0,0.2,0.4,0.6,0.3,0.5,0.2,0,1211.9061733928772,596.7744171464271,0.8,0.4,0.4
W,Home,2016-2017,0.6,-0.19999999999999996,0.2,0.2,0.6,0.4,0.0,0,1372.5225803931423,496.7073858607673,1.4,2.0,-0.6000000000000001
L,Away,2016-2017,1.0,-0.4,0.0,0.0,0.4,0.4,0.2,1,2117.1534043730835,-244.53570529687454,2.0,3.0,-1.0
W,Home,2016-2017,0.6,0.0,0.4,0.0,0.2,0.2,0.6,1,2083.021839117904,-270.6588931678041,1.8,2.2,-0.40000000000000013
W,Away,2016-2017,0.2,0.39999999999999997,0.4,0.4,0.4,0.4,0.2,0,1430.8269401603284,443.4913768612937,1.8,1.0,0.8
W,Away,2016-2017,0.2,0.6000000000000001,0.4,0.4,0.5,0.3,0.2,0,1230.3444308196122,713.5567025337966,2.4,1.0,1.4
W,Home,2016-2017,0.2,0.6000000000000001,0.2,0.6,0.7,0.3,0.0,0,954.3367027231562,1075.6485351039237,2.4,0.8,1.5999999999999999
W,Home,2016-2017,0.4,0.4,0.2,0.4,0.4,0.4,0.2,0,1777.897658170206,252.24070685004222,2.4,1.4,1.0
W,Home,2017-2018,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0,1500.0,0.0,0.0,0.0,0.0
L,Away,2017-2018,0.0,1.0,0.0,1.0,0.6,0.2,0.2,0,1468.75,62.5,3.0,0.0,3.0
L,Away,2017-2018,0.5,0.0,0.5,0.0,0.3,0.2,0.5,1,1527.3355858607144,-21.773903613184075,1.5,2.0,-0.5
W,Home,2017-2018,0.0,0.3333333333333333,0.0,1.0,0.75,0.25,0.0,0,1412.3194742366518,43.433376120793355,1.0,0.0,1.0
D,Away,2017-2018,0.75,-0.25,0.0,0.25,0.2,0.2,0.6,1,1573.449199398611,-79.38727983472586,1.5,2.25,-0.75
W,Home,2017-2018,0.4,0.0,0.4,0.2,0.7,0.1,0.2,0,1528.0829581350126,-39.636031496883334,1.4,1.6,-0.20000000000000018
W,Home,2017-2018,0.4,0.0,0.2,0.4,0.0,0.0,0.0,0,1484.672731948432,45.53379426031279,1.4,1.4,0.0
L,Away,2017-2018,0.4,0.19999999999999996,0.4,0.2,0.8333333333333334,0.0,0.1666666666666666,0,1568.3786888649888,-5.558846741965908,2.0,1.6,0.3999999999999999
W,Away,2017-2018,0.2,0.39999999999999997,0.2,0.6,0.4,0.4,0.2,0,1391.9906453452295,139.0792504668666,2.0,0.8,1.2
W,Home,2017-2018,0.2,0.39999999999999997,0.2,0.6,0.5,0.1,0.4,0,1419.6190092589277,171.8349672532454,2.0,0.8,1.2
L,Away,2017-2018,1.0,-0.19999999999999996,0.0,0.0,0.2,0.4,0.4,1,1829.466697382725,-221.07036386496043,2.4,3.0,-0.6000000000000001
W,Home,2017-2018,0.8,-0.20000000000000007,0.0,0.2,0.3,0.4,0.3,1,1649.1825863371805,-99.37510137421327,1.8,2.4,-0.5999999999999999
W,Away,2017-2018,0.6,0.0,0.2,0.2,0.8333333333333334,0.1666666666666666,0.0,0,1571.0301780439297,26.71999583698289,1.8,2.0,-0.19999999999999996
W,Home,2017-2018,0.4,0.4,0.0,0.6,0.0,0.0,0.0,0,1474.5679066512412,156.8308630111892,2.4,1.2,1.2
L,Home,2017-2018,0.8,0.0,0.0,0.2,0.2,0.2,0.6,1,1792.2281852887677,-131.98168761301758,2.4,2.4,0.0
D,Away,2017-2018,0.2,0.39999999999999997,0.2,0.6,0.5,0.3,0.2,0,1409.350695963847,226.99322272675,1.8,0.8,1.0
D,Away,2017-2018,0.2,0.39999999999999997,0.2,0.6,0.8,0.1,0.1,0,1286.299737999352,364.3920176255217,2.0,0.8,1.2
W,Home,2017-2018,0.0,0.4,0.2,0.8,0.9,0.1,0.0,0,1244.1800061186957,426.04527829281415,1.6,0.2,1.4000000000000001
D,Home,2017-2018,0.6,-0.19999999999999996,0.4,0.0,0.3,0.2,0.5,1,1862.8086005555847,-187.62988386232178,1.6,2.2,-0.6000000000000001
W,Away,2017-2018,0.4,-0.2,0.6,0.0,0.7,0.2,0.1,0,1225.5696658774182,461.93454888319616,1.2,1.8,-0.6000000000000001
D,Away,2017-2018,0.0,0.4,0.4,0.6,0.7,0.1,0.2,0,1334.2491781336246,411.66567444499833,1.8,0.4,1.4
D,Home,2017-2018,0.8,-0.4,0.2,0.0,0.2,0.3,0.5,1,1916.377434472536,-149.73806270212071,1.8,2.6,-0.8
L,Away,2017-2018,0.2,0.2,0.4,0.4,0.8,0.2,0.0,0,1319.699694859924,457.0931929669996,1.8,1.0,0.8
W,Home,2017-2018,0.4,-0.2,0.4,0.2,0.8,0.1,0.1,0,1328.0814011419332,444.51431584335,1.2,1.6,-0.40000000000000013
L,Away,2017-2018,0.4,0.0,0.2,0.4,0.6,0.1,0.3,0,1151.5704904751171,627.3108333667108,1.6,1.4,0.20000000000000018
W,Home,2017-2018,0.2,0.0,0.2,0.6,0.5,0.3,0.2,0,1444.708839857274,332.1991332103671,1.0,0.8,0.19999999999999996
L,Away,2017-2018,0.4,0.0,0.6,0.0,0.3,0.4,0.3,1,1744.3258528457943,44.64995627971757,1.4,1.8,-0.40000000000000013
L,Home,2017-2018,0.6,-0.19999999999999996,0.2,0.2,0.2,0.4,0.4,1,2219.966273580869,-458.2464000916225,1.2,2.0,-0.8
L,Away,2017-2018,0.4,0.0,0.4,0.2,1.0,0.0,0.0,0,1399.4086605109903,356.47145733622506,1.2,1.6,-0.40000000000000013
W,Home,2017-2018,0.6,-0.39999999999999997,0.2,0.2,0.7142857142857143,0.0,0.2857142857142857,0,1407.043159197509,341.7213980625131,0.6,2.0,-1.4
W,Home,2017-2018,0.0,0.4,0.6,0.4,0.6,0.1,0.3,0,1039.6725923040417,719.8282165061255,1.2,0.6,0.6
W,Home,2017-2018,0.0,0.4,0.4,0.6,0.4,0.4,0.2,0,1156.4483941314706,604.4188896451444,1.2,0.4,0.7999999999999999
L,Away,2017-2018,0.6,0.0,0.2,0.2,1.0,0.0,0.0,0,1254.2902365463383,508.44620673956683,1.8,2.0,-0.19999999999999996
W,Home,2017-2018,0.2,0.39999999999999997,0.4,0.4,0.7,0.2,0.1,0,1239.6570626704995,519.9017530500132,1.8,1.0,0.8
L,Away,2017-2018,0.8,0.0,0.0,0.2,0.1,0.2,0.7,1,2121.7512629442067,-358.0141094720316,2.4,2.4,0.0
W,Home,2017-2018,0.4,0.19999999999999996,0.4,0.2,0.8571428571428571,0.1428571428571428,0.0,0,1745.9524282580262,-37.65551636142504,1.8,1.6,0.19999999999999996
L,Away,2017-2018,0.0,0.6,0.2,0.8,0.7,0.3,0.0,0,1335.028086847821,428.6667703354576,1.8,0.2,1.6
W,Away,2017-2018,0.2,0.2,0.6,0.2,1.0,0.0,0.0,0,1153.9786105680332,603.854195944014,1.2,1.2,0.0
L,Home,2018-2019,0.0,0.0,0.0,0.0,0.1,0.4,0.5,1,1500.0,0.0,0.0,0.0,0.0
L,Away,2018-2019,1.0,-1.0,0.0,0.0,0.1,0.4,0.5,1,1543.75,-81.25,0.0,3.0,-3.0
W,Home,2018-2019,0.0,0.0,0.0,1.0,0.7,0.2,0.1,0,1429.318331515242,-5.245970020820323,0.0,0.0,0.0
W,Away,2018-2019,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0,1467.7938707277926,-5.655335429011075,1.0,0.6666666666666666,0.33333333333333337
W,Away,2018-2019,0.0,0.5,0.25,0.75,0.9,0.0,0.1,0,1403.610806695163,89.26910590379771,1.5,0.25,1.25
W,Home,2018-2019,0.2,0.39999999999999997,0.6,0.2,0.6,0.2,0.2,0,1466.3583677259544,65.62868589584082,1.8,1.2,0.6000000000000001
W,Home,2018-2019,0.6,0.20000000000000007,0.2,0.2,0.75,0.0,0.25,0,1606.0488910181075,-43.562318386106654,2.4,2.0,0.3999999999999999
W,Away,2018-2019,0.2,0.8,0.4,0.4,0.6,0.3,0.1,0,1367.2776164078305,237.38631252008645,3.0,1.0,2.0
W,Home,2018-2019,0.4,0.6,0.0,0.6,0.6,0.3,0.1,0,1517.0353907194767,162.32994178573222,3.0,1.2,1.8
D,Away,2018-2019,0.2,0.8,0.2,0.6,0.8,0.1,0.1,0,1345.90778438111,354.609313322007,3.0,0.8,2.2
D,Home,2018-2019,0.6,0.20000000000000007,0.4,0.0,0.2,0.3,0.5,1,1770.1198129884085,-50.34946040621821,2.6,2.2,0.3999999999999999
D,Home,2018-2019,0.4,0.19999999999999996,0.0,0.6,0.875,0.125,0.0,0,1515.6772564399073,207.6908804873765,2.2,1.2,1.0000000000000002
W,Away,2018-2019,0.4,0.0,0.2,0.4,0.6666666666666666,0.1666666666666666,0.1666666666666666,0,1620.0576027668862,89.92379171157063,1.8,1.4,0.40000000000000013
W,Home,2018-2019,0.8,-0.4,0.0,0.2,0.3,0.4,0.3,1,1829.3101309396227,-80.16645861343932,1.8,2.4,-0.5999999999999999
D,Away,2018-2019,0.4,0.0,0.4,0.2,0.1,0.1,0.8,1,1505.632096511045,289.51388208761546,1.8,1.6,0.19999999999999996
W,Home,2018-2019,0.4,0.0,0.2,0.4,1.0,0.0,0.0,0,1210.2079410100669,601.9939756876731,1.8,1.4,0.40000000000000013
L,Away,2018-2019,0.0,0.6,0.4,0.6,0.5,0.3,0.2,0,1132.6859337722606,681.4106203624137,2.2,0.4,1.8000000000000003
W,Home,2018-2019,0.2,0.39999999999999997,0.0,0.8,0.875,0.125,0.0,0,1238.9025074634485,573.9810986767195,2.0,0.6,1.4
D,Away,2018-2019,0.4,0.19999999999999996,0.0,0.6,0.5,0.0,0.5,0,1456.3508894143529,359.190024866886,2.0,1.2,0.8
L,Away,2018-2019,1.0,-0.6,0.0,0.0,0.1,0.4,0.5,1,2085.647289833788,-250.72035877973508,1.6,3.0,-1.4
W,Home,2018-2019,0.2,0.2,0.4,0.4,0.6,0.3,0.1,0,1139.377789275596,619.7092032137698,1.4,1.0,0.3999999999999999
L,Away,2018-2019,0.4,0.0,0.2,0.4,0.7,0.2,0.1,0,1591.952511584194,169.5368754428182,1.4,1.4,0.0
W,Home,2018-2019,0.6,-0.19999999999999996,0.2,0.2,0.1,0.4,0.5,1,1916.8473537410084,-172.46418976945802,1.4,2.0,-0.6000000000000001
W,Home,2018-2019,0.2,0.2,0.4,0.4,1.0,0.0,0.0,0,1106.4769148377295,692.6290541882372,1.4,1.0,0.3999999999999999
L,Away,2018-2019,0.8,-0.20000000000000007,0.0,0.2,0.1,0.3,0.6,1,2076.507798932954,-276.26335487944516,1.8,2.4,-0.5999999999999999
W,Away,2018-2019,0.0,0.6,0.2,0.8,1.0,0.0,0.0,0,866.1190341928891,871.8260399464375,1.8,0.2,1.6
W,Home,2018-2019,0.4,0.19999999999999996,0.4,0.2,0.4,0.3,0.3,0,1211.8488683508683,588.1855743999124,1.8,1.6,0.19999999999999996
W,Home,2018-2019,0.4,0.4,0.2,0.4,0.7142857142857143,0.1428571428571428,0.1428571428571428,0,1429.7464798215708,372.74346630508126,2.4,1.4,1.0
D,Away,2018-2019,0.6,0.20000000000000007,0.0,0.4,0.3,0.4,0.3,1,1978.5116763454048,-166.20280163364373,2.4,1.8,0.5999999999999999
W,Home,2018-2019,0.8,-0.20000000000000007,0.2,0.0,0.1,0.1,0.8,1,1870.497415605628,-69.31197445029693,2.0,2.6,-0.6000000000000001
W,Home,2018-2019,0.6,0.20000000000000007,0.2,0.2,0.9,0.0,0.1,0,1260.154398639107,585.9144478631729,2.6,2.0,0.6000000000000001
L,Away,2018-2019,0.6,0.20000000000000007,0.2,0.2,0.7,0.1,0.2,0,1607.834217142531,240.7213745107258,2.6,2.0,0.6000000000000001
W,Away,2018-2019,0.4,0.19999999999999996,0.0,0.6,0.7777777777777778,0.0,0.2222222222222222,0,1436.4842889003137,399.56539430764633,2.0,1.2,0.8
